Quantity,Name,Code,PurchasePrice,Foil,Condition,Language,PurchaseDate
1,"dusk charger",RIX,0.02,0,0,0,23/2/2018
1,"dusk charger",RIX,0.02,0,0,3,28/2/2018
1,"dusk legion zealot",RIX,0.08,0,0,3,23/3/2018
1,"duskmantle operative",WAR,0.03,0,0,0,9/6/2019
2,"duskmantle operative",WAR,0.04,0,0,6,4/5/2019
1,"dwarven mine",ELD,0.06,0,0,0,12/10/2019
1,"dwarven mine",ELD,0.07,0,0,0,20/12/2019
1,"dwarven mine",ELD,0.27,1,0,0,25/12/2019
1,"dwarven priest",M19,0.0,0,0,0,7/7/2018
1,"dwindle",M19,0.0,0,0,0,7/7/2018
1,"dwindle",M19,0.03,0,0,0,30/7/2018
1,"dwindle",M19,0.05,0,0,0,14/9/2018
1,"eager construct",KLD,0.04,0,0,0,19/2/2018
1,"eager construct",KLD,0.04,0,0,3,25/6/2018
1,"eager construct",KLD,0.06,0,0,3,8/2/2018
1,"echo storm",C18,0.43,0,0,0,2/9/2018
1,"eddytrail hawk",KLD,0.04,0,0,0,19/2/2018
1,"eddytrail hawk",KLD,0.03,0,0,3,25/6/2018
1,"efficient construction",AER,0.07,0,0,0,20/2/2018
1,"efficient construction",AER,0.11,0,0,3,17/6/2018
1,"electrify",M19,0.0,0,0,0,7/7/2018
1,"electrify",M19,0.01,0,0,0,30/7/2018
1,"electrify",M19,0.02,0,0,0,3/9/2018
1,"electrodominance",RNA,2.0,0,0,0,20/1/2019
1,"electrostatic field",GRN,0.14,0,0,0,5/10/2018
1,"elfhame druid",DOM,0.1,0,0,3,12/5/2018
1,"eliminate the competition",KLD,0.08,0,0,0,19/2/2018
1,"elite headhunter",ELD,0.04,0,0,0,20/12/2019
1,"elvish mystic",M14,0.21,0,0,0,2/3/2019
1,"embereth shieldbreaker_battle display",ELD,0.19,1,0,0,25/12/2019
1,"embraal bruiser",KLD,0.07,0,0,0,19/2/2018
2,"embraal gear-smasher",AER,0.02,0,0,0,25/2/2018
1,"embraal gear-smasher",AER,0.03,0,0,0,12/9/2018
2,"embraal gear-smasher",AER,0.04,0,0,3,11/2/2018
1,"emergence zone",WAR,0.32,0,0,6,30/4/2019
1,"empyreal voyager",KLD,0.05,0,0,0,19/2/2018
1,"empyrean eagle",M20,0.16,0,0,0,1/10/2019
1,"enchanter's bane",C18,0.78,0,0,0,2/9/2018
1,"encroaching wastes",M14,0.15,0,0,0,2/3/2019
1,"endless atlas",C18,1.35,0,0,0,2/9/2018
2,"enforcer griffin",WAR,0.03,0,0,6,4/5/2019
1,"engineered might",KLD,0.05,0,0,0,19/2/2018
1,"enigma drake",M19,0.0,0,0,0,7/7/2018
1,"enter the god-eternals",WAR,0.54,0,0,6,4/5/2019
1,"epicure of blood",M20,0.04,0,0,0,1/10/2019
4,"erratic visionary",WAR,0.04,0,0,6,4/5/2019
2,"erstwhile trooper",GRN,0.04,0,0,0,25/11/2018
1,"erstwhile trooper",GRN,0.06,0,0,0,30/9/2018
1,"erstwhile trooper",GRN,0.04,0,0,3,12/12/2018
1,"essence capture",RNA,0.17,0,0,0,20/1/2019
1,"essence drain",M13,0.01,0,0,0,2/3/2019
1,"essence extraction",KLD,0.1,0,0,0,19/2/2018
1,"essence scatter",M19,0.0,0,0,0,7/7/2018
1,"essence scatter",M19,0.07,0,0,0,30/7/2018
3,"eternal skylord",WAR,0.07,0,0,6,4/5/2019
2,"eternal taskmaster",WAR,0.09,0,0,6,4/5/2019
1,"etherium sculptor",C18,0.1,0,0,0,2/9/2018
1,"etherium-horn sorcerer",C17,0.19,0,0,0,29/3/2018
1,"etrata, the silencer",GRN,0.32,0,0,3,12/12/2018
1,"evanescent intellect",BNG,0.01,0,0,0,2/7/2019
1,"everdawn champion",RIX,0.05,0,0,0,3/7/2018
1,"eviscerate",DOM,0.04,0,0,0,12/5/2018
1,"eviscerate",DOM,0.02,0,0,3,25/6/2018
1,"eviscerate",DOM,0.63,1,0,0,29/4/2018
2,"evolution sage",WAR,0.34,0,0,6,30/4/2019
1,"evolving wilds",M20,0.06,0,0,0,5/8/2019
1,"evolving wilds",M20,0.07,0,0,0,30/9/2019
1,"evolving wilds",C17,0.07,0,0,0,29/3/2018
1,"evra, halcyon witness",DOM,0.15,0,0,0,28/5/2018
1,"evra, halcyon witness",DOM,0.43,0,0,3,22/4/2018
1,"excavation elephant",DOM,0.02,0,0,0,29/5/2018
1,"excavation elephant",DOM,0.04,0,0,0,28/4/2018
1,"excavation elephant",DOM,0.02,0,0,3,25/6/2018
1,"excavation elephant",DOM,0.04,0,0,3,22/4/2018
1,"exclusion mage",M19,0.0,0,0,0,7/7/2018
1,"excoriate",BNG,0.13,0,0,0,2/7/2019
1,"exotic orchard",C17,0.34,0,0,0,29/3/2018
1,"expel from orazca",RIX,0.09,0,0,0,3/7/2018
2,"expel from orazca",RIX,0.07,0,0,3,9/3/2018
1,"explosive apparatus",M19,0.0,0,0,0,7/7/2018
4,"expose to daylight",RNA,0.05,0,0,0,20/1/2019
1,"eyes everywhere",RNA,0.08,0,0,0,20/1/2019
4,"fabrication module",KLD,0.08,0,0,3,24/5/2018
1,"faerie duelist",RNA,0.04,0,0,0,20/1/2019
1,"faerie guidemother_gift of the fae",ELD,0.05,0,0,0,12/10/2019
1,"failed inspection",KLD,0.03,0,0,0,19/2/2018
1,"fairgrounds warden",KLD,0.1,0,0,0,12/4/2018
1,"fairgrounds warden",KLD,0.14,0,0,0,19/2/2018
1,"fanatical firebrand",RIX,0.07,0,0,3,28/2/2018
1,"fanatical firebrand",RIX,0.08,0,0,3,23/3/2018
1,"fatal push",AER,3.74,0,0,0,12/9/2018
1,"fatal push",AER,5.8,0,0,0,20/2/2018
1,"fatal push",AER,5.76,0,0,3,14/2/2018
1,"fate unraveler",BNG,0.34,0,0,0,2/7/2019
1,"fated retribution",BNG,0.9,1,0,0,2/7/2019
1,"fathom fleet boarder",RIX,0.02,0,0,3,23/3/2018
3,"fathom fleet cutthroat",M20,0.02,0,0,0,30/9/2019
3,"fearless halberdier",GRN,0.02,0,0,0,25/11/2018
1,"fearless halberdier",GRN,0.03,0,0,0,15/10/2018
1,"fearless halberdier",GRN,0.06,0,0,0,30/9/2018
1,"fearless halberdier",GRN,0.01,0,0,3,12/12/2018
2,"fearsome temper",BNG,0.02,0,0,0,2/7/2019
1,"feather, the redeemed",WAR,11.01,1,0,6,29/4/2019
1,"felhide spiritbinder",BNG,0.14,0,0,0,2/7/2019
1,"felidar guardian",AER,0.16,0,0,3,11/2/2018
1,"fellwar stone",C17,0.27,0,0,0,29/3/2018
1,"fen hauler",AER,0.02,0,0,3,11/2/2018
2,"fen hauler",AER,0.06,0,0,3,17/6/2018
1,"fencing ace",M20,0.05,0,0,0,6/10/2019
3,"feral abomination",DOM,0.04,0,0,0,28/5/2018
1,"feral abomination",M20,0.03,0,0,0,5/8/2019
1,"feral abomination",M20,0.05,0,0,0,20/12/2019
1,"feral invocation",M20,0.04,0,0,0,5/8/2019
1,"fervent champion",PELD,3.47,0,0,0,25/12/2019
1,"fervent strike",DOM,0.04,0,0,0,29/5/2018
1,"fervent strike",DOM,0.06,0,0,0,28/4/2018
1,"field creeper",M19,0.0,0,0,0,7/7/2018
1,"field of ruin",XLN,2.09,0,0,3,28/2/2018
1,"fierce witchstalker",ELD,0.06,0,0,0,12/10/2019
1,"fiery finish",M19,0.04,0,0,6,18/7/2018
1,"fiery intervention",DOM,0.02,0,0,0,28/5/2018
1,"fiery intervention",DOM,0.03,0,0,0,12/5/2018
1,"fiery intervention",DOM,0.04,0,0,3,22/4/2018
1,"fight with fire",DOM,0.1,0,0,0,12/5/2018
2,"filigree crawler",AER,0.03,0,0,0,28/4/2018
1,"filigree crawler",AER,0.07,0,0,0,12/9/2018
1,"filigree crawler",AER,0.02,0,0,3,11/2/2018
1,"filigree crawler",AER,0.22,0,0,3,8/2/2018
1,"filigree familiar",KLD,0.12,0,0,0,12/4/2018
1,"final parting",DOM,0.09,0,0,0,29/5/2018
1,"finale of devastation",WAR,8.18,0,0,0,25/12/2019
1,"find_finality",GRN,0.76,0,0,0,1/1/2019
1,"fire elemental",DOM,0.03,0,0,0,12/5/2018
1,"fire elemental",DOM,0.04,0,0,3,22/4/2018
1,"fire elemental",M19,0.0,0,0,0,7/7/2018
1,"fire elemental",M19,0.01,0,0,6,18/7/2018
1,"fire elemental",M20,0.02,0,0,0,1/10/2019
1,"fire shrine keeper",XLN,0.07,0,0,3,28/2/2018
2,"fire urchin",GRN,0.03,0,0,0,25/11/2018
1,"fire urchin",GRN,0.06,0,0,0,30/9/2018
1,"firefist adept",DOM,0.08,0,0,3,22/4/2018
1,"fireforger's puzzleknot",KLD,0.01,0,0,0,19/2/2018
2,"fireforger's puzzleknot",KLD,0.01,0,0,3,28/2/2018
1,"firemind vessel",WAR,0.1,0,0,0,9/6/2019
1,"firemind vessel",WAR,0.13,0,0,6,1/5/2019
1,"firemind's research",GRN,0.32,0,0,0,14/10/2018
1,"flaxen intruder_welcome home",PELD,0.29,0,0,0,12/10/2019
1,"flight of equenauts",GRN,0.08,0,0,0,30/9/2018
1,"flight of equenauts",GRN,0.04,0,0,3,8/12/2018
1,"fling",ELD,0.04,0,0,0,12/10/2019
1,"flinthoof boar",M13,0.23,0,0,0,2/3/2019
1,"flood of recollection",RIX,0.08,0,0,0,3/7/2018
1,"flood of recollection",RIX,0.08,0,0,3,28/2/2018
1,"flower_flourish",GRN,0.08,0,0,0,30/9/2018
1,"flutterfox",ELD,0.04,0,0,0,12/10/2019
1,"flux channeler",WAR,0.13,0,0,0,9/6/2019
2,"flux channeler",WAR,0.16,0,0,6,1/5/2019
2,"fog",M14,0.07,0,0,0,2/3/2019
1,"forced landing",WAR,0.05,0,0,0,9/6/2019
2,"forced landing",WAR,0.05,0,0,6,4/5/2019
1,"forebear's blade",DOM,0.17,0,0,0,28/4/2018
1,"forebear's blade",DOM,0.18,0,0,0,29/4/2018
1,"forerunner of the heralds",RIX,0.1,0,0,0,25/3/2018
1,"forever young",ELD,0.06,0,0,0,12/10/2019
1,"forge of heroes",C18,0.78,0,0,0,2/9/2018
1,"forsaken drifters",BNG,0.08,0,0,0,2/7/2019
1,"forsaken sanctuary",M19,0.0,0,0,0,7/7/2018
1,"forsaken sanctuary",RIX,0.09,0,0,0,2/7/2018
1,"fortifying provisions",ELD,0.03,0,0,0,12/10/2019
2,"fortress crab",M20,0.02,0,0,0,1/10/2019
1,"fortuitous find",KLD,0.04,0,0,0,19/2/2018
1,"foul orchard",RIX,0.07,0,0,3,23/3/2018
1,"foulmire knight_profane insight",PELD,0.32,0,0,0,12/10/2019
1,"foundry assembler",AER,0.03,0,0,0,25/2/2018
1,"foundry assembler",AER,0.04,0,0,3,15/2/2018
1,"foundry assembler",AER,0.15,0,0,3,8/2/2018
1,"foundry assembler",AER,0.17,0,0,3,27/1/2018
1,"foundry hornet",AER,0.02,0,0,0,25/2/2018
1,"foundry of the consuls",C18,0.08,0,0,0,2/9/2018
1,"foundry screecher",KLD,0.02,0,0,3,8/2/2018
1,"fourth bridge prowler",AER,0.07,0,0,0,20/2/2018
1,"fourth bridge prowler",AER,0.04,0,0,3,25/6/2018
1,"fourth bridge prowler",AER,0.03,0,0,6,18/7/2018
1,"fragmentize",KLD,0.09,0,0,0,19/2/2018
1,"fraying omnipotence",M19,0.0,0,0,0,7/7/2018
1,"frenzied rage",DOM,0.05,0,0,3,22/4/2018
1,"fresh-faced recruit",GRN,0.03,0,0,0,25/11/2018
3,"fresh-faced recruit",GRN,0.04,0,0,0,6/11/2018
1,"fresh-faced recruit",GRN,0.05,0,0,6,30/4/2019
1,"frilled deathspitter",RIX,0.04,0,0,0,25/3/2018
1,"frilled deathspitter",RIX,0.04,0,0,3,23/3/2018
1,"frilled mystic",RNA,0.17,0,0,6,30/4/2019
1,"frilled sea serpent",M20,0.02,0,0,0,5/8/2019
1,"frilled sea serpent",M20,0.05,0,0,0,20/12/2019
2,"frilled sea serpent",M19,0.0,0,0,0,7/7/2018
1,"frilled sea serpent",M19,0.02,0,0,6,18/7/2018
1,"frontline devastator",HOU,0.05,0,0,0,15/4/2018
1,"frontline rebel",AER,0.02,0,0,0,28/4/2018
2,"frontline rebel",AER,0.01,0,0,3,25/6/2018
2,"frontline rebel",AER,0.19,0,0,3,8/2/2018
1,"frost lynx",M20,0.03,0,0,0,1/10/2019
1,"frost lynx",M20,0.04,0,0,0,5/8/2019
1,"fry",M20,0.32,0,0,0,6/10/2019
1,"fungal plots",DOM,0.12,0,0,0,5/8/2018
2,"fungal plots",DOM,0.13,0,0,0,29/5/2018
1,"fungal plots",DOM,0.17,0,0,0,29/4/2018
2,"gaea's protector",DOM,0.02,0,0,0,29/5/2018
1,"gaea's protector",DOM,0.03,0,0,0,29/4/2018
1,"galecaster colossus",C17,0.34,0,0,0,29/3/2018
2,"galloping lizrog",RNA,0.09,0,0,0,20/1/2019
1,"garenbrig squire",ELD,0.02,0,0,0,12/10/2019
1,"gargoyle sentinel",M19,0.06,0,0,0,14/9/2018
1,"garna, the bloodflame",DOM,0.13,0,0,0,28/4/2018
1,"garrison sergeant",GRN,0.02,0,0,0,30/9/2018
2,"garrison sergeant",GRN,0.04,0,0,0,25/11/2018
1,"garrison sergeant",GRN,0.03,0,0,3,8/12/2018
1,"gatebreaker ram",RNA,0.08,0,0,0,20/1/2019
1,"gatekeeper gargoyle",GRN,0.04,0,0,0,23/11/2018
1,"gateway plaza",WAR,0.06,0,0,0,25/12/2019
3,"gateway plaza",WAR,0.04,0,0,6,4/5/2019
2,"gateway plaza",GRN,0.05,0,0,0,23/11/2018
1,"gateway plaza",GRN,0.07,0,0,3,12/12/2018
1,"gateway plaza",RNA,0.05,0,0,0,20/1/2019
1,"gateway sneak",RNA,0.06,0,0,0,20/1/2019
1,"gauntlets of light",M20,0.06,0,0,0,5/8/2019
1,"gearsmith guardian",M19,0.02,0,0,6,18/7/2018
2,"generous stray",GRN,0.04,0,0,0,25/11/2018
1,"generous stray",GRN,0.06,0,0,0,30/9/2018
1,"generous stray",GRN,0.07,0,0,0,5/10/2018
1,"generous stray",GRN,0.04,0,0,6,30/4/2019
1,"geode golem",C18,1.17,0,0,0,2/9/2018
1,"ghastbark twins",M19,0.0,0,0,0,7/7/2018
1,"ghirapur guide",KLD,0.04,0,0,3,11/2/2018
1,"ghirapur guide",M19,0.0,0,0,0,7/7/2018
1,"ghirapur osprey",AER,0.02,0,0,0,2/6/2018
1,"ghitu chronicler",DOM,0.05,0,0,0,12/5/2018
2,"ghitu chronicler",DOM,0.04,0,0,3,25/6/2018
1,"ghitu journeymage",DOM,0.05,0,0,0,5/8/2018
1,"ghitu journeymage",DOM,0.06,0,0,0,12/5/2018
1,"ghitu journeymage",DOM,0.08,0,0,0,29/4/2018
1,"ghitu journeymage",DOM,0.09,0,0,3,22/4/2018
1,"ghitu lavarunner",DOM,0.06,0,0,0,28/5/2018
1,"ghitu lavarunner",DOM,0.07,0,0,0,29/5/2018
1,"ghitu lavarunner",DOM,0.07,0,0,3,12/5/2018
1,"ghostform",M19,0.0,0,0,0,7/7/2018
1,"giant growth",WAR,0.04,0,0,0,9/6/2019
1,"giant growth",WAR,0.04,0,0,6,28/04/2019
2,"giant growth",WAR,0.05,0,0,6,4/5/2019
1,"giant killer_chop down",ELD,0.25,0,0,0,12/10/2019
1,"giant spider",M19,0.03,0,0,0,3/9/2018
1,"giant spider",M19,0.05,0,0,0,30/7/2018
1,"giant's skewer",ELD,0.06,0,0,0,12/10/2019
1,"gideon's reproach",DOM,0.04,0,0,0,29/5/2018
2,"gideon's reproach",DOM,0.06,0,0,0,29/4/2018
3,"gideon's sacrifice",WAR,0.07,0,0,6,4/5/2019
1,"gideon's triumph",WAR,0.1,0,0,6,30/4/2019
1,"gift of growth",DOM,0.04,0,0,0,28/5/2018
1,"gift of growth",DOM,0.06,0,0,6,18/7/2018
1,"gift of paradise",M20,0.05,0,0,0,5/8/2019
1,"gift of strength",RNA,0.02,0,0,6,30/4/2019
1,"gift of strength",HOU,0.03,0,0,0,15/4/2018
1,"gifted aetherborn",AER,1.44,0,0,0,20/2/2018
1,"gifted aetherborn",AER,1.42,0,0,3,25/6/2018
1,"gifted aetherborn",AER,1.46,0,0,3,17/6/2018
1,"gilded goose",ELD,4.61,0,0,0,20/12/2019
1,"gilded goose",ELD,6.38,1,0,0,12/10/2019
1,"gilded lotus",DOM,2.36,0,0,3,22/4/2018
2,"giltgrove stalker",RIX,0.03,0,0,0,25/3/2018
1,"glaive of the guildpact",GRN,0.05,0,0,0,5/10/2018
1,"glaring aegis",M20,0.04,0,0,0,5/8/2019
1,"glass casket",ELD,0.12,0,0,0,12/10/2019
1,"glassblower's puzzleknot",KLD,0.04,0,0,0,12/4/2018
1,"glassblower's puzzleknot",KLD,0.07,0,0,0,19/2/2018
1,"glassblower's puzzleknot",KLD,0.07,0,0,3,11/2/2018
1,"gleaming barrier",RIX,0.03,0,0,0,25/3/2018
2,"gleaming overseer",WAR,0.1,0,0,6,4/5/2019
1,"glimmer of genius",KLD,0.27,0,0,0,31/5/2018
3,"glimmer of genius",KLD,0.27,0,0,3,24/5/2018
3,"glint-nest crane",KLD,0.14,0,0,3,24/5/2018
1,"glint-nest crane",KLD,0.15,0,0,3,28/2/2018
1,"glint-sleeve artisan",KLD,0.06,0,0,0,12/4/2018
1,"glint-sleeve siphoner",AER,0.49,0,0,6,18/7/2018
1,"glowspore shaman",GRN,0.12,0,0,0,13/11/2018
2,"glowspore shaman",GRN,0.13,0,0,0,18/10/2018
1,"go for the throat",C17,1.06,0,0,0,29/3/2018
4,"goblin assailant",WAR,0.04,0,0,6,4/5/2019
2,"goblin assault team",WAR,0.04,0,0,6,4/5/2019
1,"goblin banneret",GRN,0.1,0,0,0,1/1/2019
1,"goblin banneret",GRN,0.14,0,0,0,30/9/2018
1,"goblin barrage",DOM,0.07,0,0,0,12/5/2018
1,"goblin cratermaker",GRN,0.24,0,0,0,13/11/2018
1,"goblin cratermaker",GRN,0.25,0,0,0,6/11/2018
3,"goblin electromancer",GRN,0.07,0,0,0,25/11/2018
1,"goblin electromancer",GRN,0.07,0,0,3,8/12/2018
1,"goblin instigator",M19,0.06,0,0,0,30/7/2018
2,"goblin locksmith",GRN,0.02,0,0,0,25/11/2018
1,"goblin locksmith",GRN,0.03,0,0,0,5/10/2018
1,"goblin locksmith",GRN,0.04,0,0,0,18/10/2018
1,"goblin locksmith",GRN,0.18,1,0,3,8/12/2018
1,"goblin motivator",M19,0.0,0,0,0,7/7/2018
1,"goblin shortcutter",M14,0.02,0,0,0,2/3/2019
1,"goblin trailblazer",RIX,0.03,0,0,0,25/3/2018
1,"goblin trailblazer",RIX,0.04,0,0,0,23/2/2018
1,"goblin trailblazer",RIX,0.04,0,0,3,28/2/2018
1,"goblin warchief",DOM,0.21,0,0,0,28/4/2018
1,"god-eternal bontu",WAR,3.74,0,0,6,30/4/2019
1,"god-pharaoh's statue",WAR,0.16,0,0,6,4/5/2019
2,"gods willing",M20,0.1,0,0,0,5/8/2019
1,"golden demise",RIX,0.12,0,0,0,3/7/2018
1,"golden egg",ELD,0.07,0,0,0,12/10/2019
1,"golgari findbroker",GRN,0.13,0,0,0,23/11/2018
1,"golgari guildgate (a)",GRN,0.03,0,0,0,13/11/2018
1,"golgari guildgate (a)",GRN,0.05,0,0,0,14/10/2018
1,"golgari guildgate (a)",GRN,0.06,0,0,0,1/1/2019
1,"golgari guildgate (b)",GRN,0.04,0,0,0,6/11/2018
5,"golgari guildgate (b)",GRN,0.05,0,0,0,1/1/2019
2,"golgari locket",GRN,0.04,0,0,0,23/11/2018
1,"golgari locket",GRN,0.05,0,0,0,18/10/2018
1,"golgari raiders",GRN,0.07,0,0,3,8/12/2018
1,"gonti's aether heart",AER,0.39,0,0,0,20/2/2018
1,"goreclaw, terror of qal sisma",M19,0.0,0,0,0,7/7/2018
1,"gorging vulture",M20,0.06,0,0,0,30/9/2019
1,"grappling sundew",GRN,0.05,0,0,0,6/11/2018
2,"gravitic punch",GRN,0.05,0,0,0,1/1/2019
1,"gravitic punch",GRN,0.06,0,0,0,5/10/2018
1,"gravitic punch",GRN,0.05,0,0,3,8/12/2018
1,"great furnace",C18,0.28,0,0,0,2/9/2018
1,"greenbelt rampager",AER,0.59,0,0,3,17/6/2018
1,"greenbelt rampager",AER,0.6,0,0,3,11/2/2018
1,"greenwheel liberator",AER,0.19,0,0,3,17/6/2018
1,"greenwood sentinel",M20,0.03,0,0,0,30/9/2019
2,"greenwood sentinel",M19,0.0,0,0,0,7/7/2018
1,"grim initiate",WAR,0.04,0,0,0,9/6/2019
3,"grim initiate",WAR,0.05,0,0,6,4/5/2019
1,"grixis panorama",C17,0.11,0,0,0,29/3/2018
1,"grow from the ashes",DOM,0.07,0,0,0,29/4/2018
1,"grow from the ashes",DOM,0.06,0,0,3,17/6/2018
2,"growth cycle",M20,0.04,0,0,0,1/10/2019
2,"growth spiral",RNA,0.08,0,0,0,20/1/2019
1,"gruesome fate",RIX,0.06,0,0,0,3/7/2018
1,"gruesome fate",RIX,0.06,0,0,3,23/3/2018
2,"guardians of koilos",DOM,0.03,0,0,0,29/5/2018
1,"guardians of koilos",DOM,0.04,0,0,0,12/5/2018
1,"guardians of koilos",DOM,0.06,0,0,0,29/4/2018
2,"guild globe",WAR,0.05,0,0,6,4/5/2019
1,"guild summit",GRN,0.06,0,0,0,25/11/2018
1,"guttersnipe",M19,0.0,0,0,0,7/7/2018
1,"haazda marshal",GRN,0.09,0,0,0,13/11/2018
1,"haazda marshal",GRN,0.1,0,0,0,18/10/2018
1,"haazda marshal",GRN,0.31,1,0,0,23/11/2018
1,"haazda officer",RNA,0.03,0,0,0,20/1/2019
1,"hallar, the firefletcher",DOM,0.08,0,0,0,12/5/2018
1,"hallar, the firefletcher",DOM,0.11,0,0,3,22/4/2018
1,"hallowed fountain",RNA,2.0,0,0,0,20/1/2019
1,"hammer dropper",GRN,0.04,0,0,3,12/12/2018
1,"hanged executioner",M20,0.26,0,0,0,1/10/2019
1,"happily ever after",ELD,0.17,0,0,0,12/10/2019
1,"harbinger of the tides",C17,0.39,0,0,0,29/3/2018
3,"hardy veteran",RIX,0.03,0,0,0,3/7/2018
1,"harsh scrutiny",KLD,0.13,0,0,0,12/9/2018
1,"havengul lich",C17,1.02,0,0,0,29/3/2018
1,"havoc devils",M19,0.0,0,0,0,7/7/2018
1,"hazardous conditions",KLD,0.04,0,0,3,11/2/2018
1,"headwater sentries",XLN,0.03,0,0,3,9/3/2018
1,"headwater sentries",XLN,0.05,0,0,3,25/3/2018
1,"healer of the glade",M20,0.05,0,0,0,6/10/2019
1,"healer of the glade",M20,0.06,0,0,0,5/8/2019
1,"healer's hawk",GRN,0.05,0,0,0,13/11/2018
1,"healer's hawk",GRN,0.08,0,0,0,30/9/2018
1,"healing grace",DOM,0.05,0,0,0,5/8/2018
1,"healing grace",DOM,0.06,0,0,3,22/4/2018
1,"heart-piercer bow",M20,0.03,0,0,0,20/12/2019
1,"heart-piercer bow",M20,0.04,0,0,0,30/9/2019
1,"heart-piercer bow",M20,0.05,0,0,0,5/8/2019
1,"heartfire",WAR,0.05,0,0,6,29/4/2019
2,"heartfire",WAR,0.06,0,0,6,4/5/2019
1,"heartwarming redemption",WAR,0.06,0,0,0,9/6/2019
1,"heartwarming redemption",WAR,0.1,0,0,6,4/5/2019
1,"hedron archive",C18,0.17,0,0,0,2/9/2018
1,"hellkite igniter",C18,0.14,0,0,0,2/9/2018
1,"herald of the dreadhorde",WAR,0.04,0,0,6,4/5/2019
1,"herald of the dreadhorde",WAR,0.05,0,0,6,30/4/2019
1,"herald of the fair",KLD,0.03,0,0,0,12/9/2018
1,"herald of the sun",M20,0.09,0,0,0,30/9/2019
1,"heraldic banner",ELD,0.11,0,0,0,12/10/2019
1,"heraldic banner",ELD,0.3,1,0,0,25/12/2019
1,"heroic intervention",AER,3.06,0,0,3,11/2/2018
1,"hidden herbalists",AER,0.24,0,0,3,25/1/2018
1,"hidden stockpile",AER,0.14,0,0,0,12/9/2018
1,"hidden stockpile",AER,0.13,0,0,3,11/2/2018
1,"hieromancer's cage",M19,0.0,0,0,0,7/7/2018
1,"highland game",M19,0.0,0,0,0,7/7/2018
1,"highland lake",C18,0.06,0,0,0,2/9/2018
1,"highspire artisan",KLD,0.06,0,0,3,8/2/2018
1,"highspire infusion",AER,0.02,0,0,0,2/6/2018
1,"highspire infusion",AER,0.04,0,0,3,11/2/2018
1,"highspire infusion",AER,0.06,0,0,3,25/6/2018
1,"hightide hermit",KLD,0.0,0,0,0,19/2/2018
1,"hightide hermit",KLD,0.0,0,0,3,8/2/2018
1,"hightide hermit",KLD,0.02,0,0,3,28/2/2018
1,"hijack",XLN,0.06,0,0,0,25/3/2018
1,"hijack",KLD,0.02,0,0,0,19/2/2018
1,"hijack",KLD,0.02,0,0,3,8/2/2018
1,"hinterland drake",AER,0.03,0,0,0,25/2/2018
3,"hinterland drake",AER,0.01,0,0,3,17/6/2018
1,"hired poisoner",GRN,0.05,0,0,0,30/9/2018
1,"hired poisoner",GRN,0.06,0,0,3,12/12/2018
1,"history of benalia",DOM,12.54,0,0,0,12/5/2018
1,"hitchclaw recluse",GRN,0.03,0,0,0,23/11/2018
2,"hive stirrings",M14,0.11,0,0,0,2/3/2019
1,"homarid explorer",DOM,0.03,0,0,3,25/6/2018
3,"honor the god-pharaoh",WAR,0.05,0,0,6,4/5/2019
1,"hornswoggle",RIX,0.08,0,0,0,23/2/2018
1,"hornswoggle",RIX,0.07,0,0,3,4/4/2018
1,"hostile minotaur",M19,0.0,0,0,0,7/7/2018
1,"howling giant",M20,0.07,0,0,0,5/8/2019
1,"huatli's raptor",WAR,0.16,0,0,6,30/4/2019
2,"huatli, the sun's heart",WAR,0.14,0,0,6,4/5/2019
4,"humongulus",RNA,0.02,0,0,0,20/1/2019
1,"hungry flames",AER,0.06,0,0,0,25/2/2018
1,"hunt the weak",M14,0.09,0,0,0,2/3/2019
2,"hunt the weak",KLD,0.04,0,0,0,19/2/2018
1,"hunt the weak",RIX,0.02,0,0,0,25/3/2018
1,"hunt the weak",RIX,0.02,0,0,3,23/3/2018
1,"hunted witness",GRN,0.05,0,0,0,1/1/2019
2,"hunted witness",GRN,0.06,0,0,0,14/10/2018
1,"hunted witness",GRN,0.06,0,0,3,8/12/2018
1,"hypnotic sprite_mesmeric glare",ELD,0.92,1,0,0,12/10/2019
1,"hypnotic sprite_mesmeric glare",PELD,1.75,1,0,0,25/12/2019
1,"hypothesizzle",GRN,0.05,0,0,0,23/11/2018
1,"hypothesizzle",GRN,0.04,0,0,3,8/12/2018
1,"ice over",AER,0.02,0,0,0,25/2/2018
1,"ice over",AER,0.04,0,0,0,3/9/2018
1,"ice over",AER,0.06,0,0,0,28/4/2018
1,"ice over",AER,0.0,0,0,3,25/1/2018
2,"ice over",AER,0.02,0,0,3,17/6/2018
1,"ice over",AER,0.03,0,0,3,11/2/2018
1,"ice over",AER,0.09,0,0,3,8/2/2018
1,"icon of ancestry",M20,1.2,0,0,0,5/8/2019
1,"icon of ancestry",M20,1.29,0,0,0,30/9/2019
1,"ignite the beacon",WAR,0.24,0,0,6,4/5/2019
1,"illusionist's stratagem",AER,0.09,0,0,0,12/9/2018
1,"illusionist's stratagem",AER,0.07,0,0,3,8/2/2018
2,"impassioned orator",RNA,0.04,0,0,0,20/1/2019
1,"impeccable timing",KLD,0.03,0,0,3,28/2/2018
1,"imperial aerosaur",XLN,0.06,0,0,0,25/3/2018
1,"implement of combustion",AER,0.04,0,0,0,20/2/2018
2,"implement of combustion",AER,0.05,0,0,0,2/6/2018
